-0.010854,-0.050048,-0.27866,-0.046676,-0.10576,0.074516,-0.028414,-0.10266,0.22097,-0.066212,-0.22964,-0.13491,0.19034,0.14455,0.0735,-0.13411,-0.065602,-0.12071,0.26822,0.18474,-0.076449,-0.049649,-0.00022973,0.13581,0.048023,0.17852,0.1742,0.14914,-0.072823,-0.15425,-0.10883,0.14951,-0.20024,0.1806,-0.052601,-0.084804,-0.080165,-0.025814,0.15864,-0.15456,-0.20269,-0.10836,-0.15406,-0.019499,-0.13904,0.088867,0.21383,0.0040315,0.24833,0.18071
0.045976,0.26174,0.021488,-0.1865,-0.095032,-0.19712,-0.056601,-0.22244,-0.16978,0.11385,-0.015918,0.067043,0.048222,-0.059408,0.1357,0.01321,0.10794,-0.033853,0.12491,-0.046199,0.057018,-0.098155,-0.19395,0.14431,-0.25846,0.11865,0.11626,-0.094793,0.15455,-0.1293,-0.087892,-0.12593,-0.11814,-0.1166,0.043012,0.19911,-0.22943,0.05543,0.28846,0.18924,-0.082342,-0.14089,0.081633,0.18441,0.2402,0.10492,-0.10912,-0.17119,-0.12625,0.1274
0.0042694,0.0011639,-0.044336,0.037554,0.09639,-0.082231,-0.062901,0.14514,0.15789,-0.24507,0.27762,0.086947,-0.20471,-0.024496,0.16824,-0.10953,0.08238,-0.38826,-0.008275,0.27138,0.0098068,0.2423,-0.058717,0.24094,-0.15008,-0.14351,0.18847,0.12879,0.014098,0.039818,0.18475,-0.1087,-0.01739,0.018055,0.060388,0.059299,0.064317,-0.11728,-0.024429,0.20439,-0.0168,-0.16948,-0.070856,-0.017344,-0.054145,0.11899,0.1077,0.1839,-0.19465,-0.076204
-0.19022,0.12883,-0.028094,0.031929,0.16303,0.005383,0.29652,-0.088964,-0.034217,-0.058337,0.10147,-0.055928,0.19861,0.15556,0.3039,-0.16329,0.15803,0.031631,0.092726,-0.00089239,0.083545,0.015625,-0.012209,-0.11952,0.12981,-0.044483,-0.21917,0.12004,-0.00011865,0.040219,0.11087,0.16452,0.14986,0.0054756,0.11756,0.16987,-0.32486,-0.28514,0.047127,-0.096302,0.039859,0.13952,0.26674,0.11653,0.038843,0.13439,0.098379,0.16679,0.048381,-0.12302
0.11227,-0.076665,-0.19884,0.1483,0.049574,-0.1413,-0.21557,0.0084348,-0.36804,0.099461,0.27856,-0.15142,0.15756,0.052776,-0.012699,-0.2635,0.20768,-0.0056665,-0.056444,-0.034238,-0.048139,-0.10588,-0.052732,0.14291,-0.026154,-0.014174,0.074976,-0.042333,-0.018003,0.23701,0.03617,0.1491,-0.10073,0.20206,-0.079696,-0.023139,0.22796,0.14471,-0.13609,-0.087713,0.0049383,0.074442,0.1473,-0.092903,0.28642,0.17271,0.11237,-0.04753,0.11934,0.038709
0.1753,-0.11813,-0.1308,0.12308,0.26723,0.090181,0.10651,-0.012008,0.031574,-0.02788,-0.017739,-0.10732,0.26226,-0.045673,0.034833,0.10846,-0.094974,-0.26564,0.021562,0.036182,-0.19999,0.012463,-0.15495,0.043316,-0.097842,-0.057894,0.092912,-0.019036,0.20778,-0.022,0.0088225,-0.077805,0.016198,-0.14567,0.11121,0.36433,0.037394,0.088754,-0.016072,-0.22044,-0.10534,0.16617,-0.08371,-0.05236,0.10686,-0.34843,-0.26608,0.021018,0.13981,-0.1367
-0.12067,-0.067466,0.17893,-0.11057,0.14677,0.31436,0.06551,-0.1846,-0.080251,-0.29189,-0.11112,0.030897,0.018626,0.13004,-0.049072,0.237,0.082699,0.064583,0.076835,-0.056287,0.021818,-0.042641,-0.056397,0.25656,-0.19326,-0.18674,0.051198,0.11243,0.12553,0.18176,-0.27773,0.015329,0.15898,-0.022269,-0.15622,-0.17922,-0.078686,0.17964,-0.044641,0.11997,-0.088431,0.01552,-0.0048482,-0.11204,0.19557,0.082566,0.20349,0.071257,0.087019,-0.18763
0.019885,-0.14076,0.039122,-0.017577,0.030461,0.1654,-0.042345,0.20649,0.065331,-0.049139,-0.16156,-0.11902,-0.066418,-0.12666,-0.11465,-0.13798,0.037326,0.13455,0.10403,-0.042062,-0.028344,0.074077,0.098176,0.39565,-0.18639,-0.0081947,-0.020634,-0.098947,-0.12364,-0.071932,-0.18063,0.035563,-0.054927,0.11129,0.028516,0.16176,0.042759,-0.11474,0.12881,-0.19167,0.3894,-0.16756,0.39468,0.16489,-0.032156,-0.063539,-0.11085,0.060282,-0.029252,-0.080595
-0.0083693,0.33459,0.21798,0.047232,-0.057699,0.10064,-0.0025554,-0.041314,-0.095358,0.10674,0.031571,0.12323,0.035243,0.15575,-0.13068,0.111,-0.087645,-0.28962,-0.082422,-0.10758,-0.28875,0.057376,-0.048976,-0.026517,0.078611,-0.036858,0.069513,-0.092935,-0.25458,-0.05451,0.096345,0.099053,-0.13812,-0.059166,0.20492,0.028076,0.046007,0.10437,0.27677,-0.011276,0.13898,-0.085433,0.19007,-0.26433,-0.054307,-0.03277,0.28378,-0.0122,0.14023,-0.17843
-0.12856,-0.13291,0.28728,-0.026334,0.0036318,-0.027948,-0.081318,0.11452,-0.11499,-0.084472,0.1582,-0.26621,0.24003,0.25553,0.022795,0.0087657,0.16212,-0.030142,-0.15944,-0.10775,0.25839,0.19037,0.077401,-0.063659,-0.16135,0.00049069,-0.0035912,0.060341,-0.27914,-0.20416,-0.045542,-0.12171,0.041262,-0.049434,-0.1649,0.076241,0.17787,-0.14853,0.25405,-0.039234,-0.14847,-0.01303,-0.19372,0.092495,0.0041134,-0.16536,0.033684,-0.1488,0.051177,0.019315
-0.11749,-0.059635,-0.050956,-0.11879,0.037802,0.16588,-0.099076,0.22658,-0.10202,-0.026303,-0.03614,-0.16335,0.13541,0.14321,0.011538,-3.4658e-05,-0.0092766,-0.11999,-0.13685,-0.11972,0.048881,0.038783,0.22428,-0.051483,0.12541,0.18592,-0.060271,0.075944,0.28361,0.045525,-0.0050954,-0.022626,-0.0020525,0.074811,0.32707,0.041176,-0.12545,0.38862,-0.029763,-0.12154,-0.09136,-0.24424,0.017194,0.057166,-0.073215,0.060718,0.091747,-0.055944,-0.40094,-0.03221
-0.0090173,-0.04303,-0.072944,0.039426,0.018099,-0.095028,-0.10547,-0.027679,-0.014205,0.19803,-0.1019,0.055469,-0.22656,0.19279,0.023905,0.049039,0.15661,-0.057393,-0.059442,0.072202,0.071244,-0.025741,-0.25623,-0.24811,-0.078358,-0.0053143,0.0040583,0.43669,-0.045051,0.11905,-0.10317,-0.1577,0.051758,-0.23279,-0.06301,0.019387,-0.0045691,0.14251,-0.085598,-0.27513,0.21333,-0.33525,0.085146,0.13572,-0.0074224,-0.064942,0.033232,0.11119,0.19826,0.047736
-0.23878,0.19942,0.044251,0.13014,0.16824,-0.10371,0.38529,0.081557,-0.0037105,0.084259,-0.092874,-0.22145,-0.1432,-0.012172,0.066516,0.03831,0.18468,0.012008,0.15542,-0.1875,-0.048565,-0.20326,-0.13092,0.1128,0.07536,0.041343,0.20951,0.12665,0.077063,-0.12913,0.15556,-0.0093513,-0.20551,0.09095,-0.074733,-0.28741,0.23066,-0.0028631,-0.025327,-0.07243,0.052423,-0.014763,-0.082696,0.054237,0.044965,-0.18305,-0.024777,-0.058194,-0.22711,-0.12592
